product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2450,"Kem dược liệu Explaq Spaphar tẩy sạch vảy, làm thơm, dưỡng da và duy trì độ ẩm cho da (35g)",Viêm da cơ địa,Dược mỹ phẩm>>Giải pháp làn da>>Viêm da cơ địa,"Kem bôi Explaq giúp làm thơm, dưỡng da và duy trì độ ẩm, giữ cho da mềm mại và mịn màng, góp phần làm sạch vảy da và tế bào chết.",Việt Nam,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002958_explaq_3450_5c87_large_f7d1951b78.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002958_explaq_7382_5c87_large_ad68e46ecf.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002958_explaq_9289_5c87_large_d4e7d6ef1d.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/explaq-702.html
2451,"Sữa rửa mặt nghệ Thái Dương loại bỏ lớp trang điểm, chất nhờn, bụi bẩn trên da (90g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",Công dụng sữa rửa mặt Nghệ Thái Dương:,"<p style=""text-align:justify;"">Sữa rửa mặt Nghệ Thái Dương tẩy sạch lớp phấn trang điểm, làm sạch chất nhờn và bụi bẩn bám trên da. Ngăn ngừa mụn, làm mờ vết thâm, hạn chế tạo sẹo. Công thức chăm sóc da nhẹ nhàng, cân bằng độ pH cho da, giữ ẩm hiệu quả mà không tắc lỗ chân lông.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_8625_5c8f_large_898a502a32.png***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_1630679548_155c7fd95d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_3719_5bc0_large_f20363ee94.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_5055_5bc0_large_39132df660.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_7261_5bc0_large_94255b4b8c.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_5943_5bc0_large_cdb3e48368.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_2766_5bc0_large_63ccced99f.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/smalls/00007022_sua_rua_mat_nghe_thai_duong_90g_5177_5bc0_large_c8c5c17f32.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007022_sua_rua_mat_nghe_thai_duong_90g_4594_5c8f_large_4fe7a844ea.png,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-nghe-thai-duong-90g-742.html
2452,Dầu gội trị gàu Otuna 2.5% giảm viêm da tiết bã nhờn ở da đầu (120ml),Dầu gội dầu xả,Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dầu gội dầu xả,"Dầu gội trị gàu Otuna có màu vàng cam óng ánh, mùi hoa tử đinh hương giúp trị gàu, lang ben và viêm da tiết bã nhờn ở da đầu.",Ấn Độ,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005664_dau_goi_tri_gau_otuna_7568_5bd8_large_54a7d543bd.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005664_dau_goi_tri_gau_otuna_1843_5bd8_large_78fd5ac26a.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005664_dau_goi_tri_gau_otuna_7880_5bd8_large_2deef4a888.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005664_dau_goi_tri_gau_otuna_1131_5bd8_large_1deb8bfc1b.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-tri-gau-otuna-783.html
2453,"Dầu xả Thái Dương 3 hương lá suôn mềm, óng ả, tự nhiên (200ml)",Chăm sóc tóc - da đầu,Dược mỹ phẩm>>Chăm sóc tóc - da đầu,Dầu xả Thái Dương 3 hương lá cung cấp dưỡng chất bảo vệ và bù đắp những hư tổn cho tóc.,"<p>Dầu xả Thái Dương 3 hương lá cung cấp dưỡng chất bảo vệ và bù đắp những hư tổn cho tóc. Bổ sung dầu argan giúp tóc khỏe mạnh, mềm mại, óng ả, suôn mượt từ gốc đến ngọn, kéo dài thời gian trẻ đẹp của tóc.&nbsp;Sử dụng hiểu quả trên mọi loại tóc: tóc xơ, gãy, rối, chẻ ngọn.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/10624_dau_xa_duong_toc_thai_duong_3_6988_599f_large_71b3e3379f.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-xa-duong-toc-thai-duong-3-789.html
2454,Gel tắm A-Derma Primalba Gentle Cleansing Gel sạch tóc và toàn thân dành cho bé (200ml),"Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông",A-Derma Primalba Gentle Cleansing Gel chiết xuất từ thiên nhiên cùng hương thơm tươi mát làm sạch nhẹ dịu làn da mỏng manh của trẻ và chăm cơ thể bé một cách toàn diện.,"<p>A-Derma Primalba Gentle Cleansing Gel giúp&nbsp;làm sạch nhẹ nhàng&nbsp;làn da mỏng manh của trẻ và chăm cơ thể bé một cách toàn diện. Cung cấp độ ẩm cần thiết cho làn da bé mịn màng, mềm mại, loại bỏ sạch các vấn đề về rôm sảy, mụn nhọt, vảy đầu của bé mà không làm mất đi độ cân bằng pH trên da.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010108_gel_lam_sach_toc_toan_than_cho_em_be_a_derma_1645_5c87_large_715b6dd2a2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010108_gel_lam_sach_toc_toan_than_cho_em_be_a_derma_9446_5b84_large_0d2aa32673.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-lam-sach-toc-toan-than-cho-em-be-a-derma-936.html
2455,"Nước xịt khoáng Avène Thermal Spring Water làm dịu, giảm kích ứng da (150ml)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,"Nước xịt khoáng Avène Thermal Spring Water có đặc tính làm dịu, giảm kích ứng da. Bổ sung nước, <a href=""https://nhathuoclongchau.com.vn/bai-viet/7-cach-duong-am-cho-da-kho-bang-phuong-phap-tu-nhien-hieu-qua-48796.html"">dưỡng ẩm cho da</a>, làm mềm da và giúp cân bằng khoáng chất cho làn da. Mang lại cảm giác tươi mát, dễ chịu kéo dài.","<p>Nước xịt khoáng Avène Thermal Spring Water có đặc tính làm dịu, giảm kích ứng da.&nbsp;Bổ sung nước, tăng cường độ ẩm, làm mềm da và giúp cân bằng khoáng chất cho làn da. Mang lại cảm giác tươi mát, dễ chịu kéo dài.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00001008_xit_khoang_avene_thermal_spring_water_150ml_2352_5d51_large_8e15df2a67.png,https://nhathuoclongchau.com.vn/duoc-my-pham/xit-khoang-avene-thermal-spring-water-150ml-940.html
2456,Gel rửa mặt không xà phòng cho da nhờn mụn Eau Thermale Avène (200ml),Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,"Gel rửa mặt Avène Cleanance Cleansing Gel Face And Body giúp làm sạch nhẹ nhàng các vết bẩn và lớp trang điểm trên da. Đồng thời điều tiết bã nhờn hiệu quả, giảm bóng nhờn suốt cả ngày. Cho da sạch thoáng và tươi mát.","<p>Gel rửa mặt Avène Cleanance Cleansing Gel&nbsp;Face And Body giúp làm sạch nhẹ nhàng các vết bẩn, lớp trang điểm trên da và làm thông thoáng lỗ chân lông. Đồng thời điều tiết tuyến bã nhờn hiệu quả, giảm bóng nhờn suốt cả ngày. Cho da sạch thoáng và tươi mát.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000995_gel_rua_mat_danh_cho_da_nhon_avene_cleanance_200ml_4179_5d51_large_1e1862732f.png***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000995_gel_rua_mat_danh_cho_da_nhon_avene_cleanance_200ml_1629719584_e53ab609e0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000995_gel_rua_mat_danh_cho_da_nhon_avene_cleanance_200ml_9826_5b83_large_f2e3c336d4.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-rua-mat-danh-cho-da-nhon-avene-cleanance-200ml-943.html
2457,"Kem A-Derma Skin Care Cream dưỡng ẩm và làm dịu da, giảm kích ứng da (50ml)","Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể","A-Derma Skin Care Cream dưỡng ẩm và làm dịu da, giảm kích ứng tạm thời cho da tổn thương, nuôi dưỡng hàng rào bảo vệ da.","<p>A-Derma Skin Care Cream <a href=""https://nhathuoclongchau.com.vn/bai-viet/co-nhat-thiet-phai-duong-am-cho-da-hang-ngay-47556.html"">dưỡng ẩm</a> và làm dịu da, giảm kích ứng tạm thời cho da tổn thương, nuôi dưỡng hàng rào bảo vệ da.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/537_kem_duong_am_danh_cho_da_de_kich_ung_a_derma_2612_59a9_large_8a5b636305.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-danh-cho-da-de-kich-ung-a-derma-945.html
2458,Kem dưỡng da Ducray Melascreen Eclat Light Cream SPF15 giảm tăng sắc tố da và đốm nâu trên da (40ml),Kem chống nắng da mặt,Dược mỹ phẩm>>Chăm sóc da mặt>>Kem chống nắng da mặt,"Ducray Melascreen Eclat Light Cream SPF 15 làm giảm hiện tượng tăng sắc tố da hoặc đốm nâu trên da do tuổi tác và trong trường hợp <a href=""https://nhathuoclongchau.com.vn/bai-viet/tang-sac-to-da-la-gi-co-dieu-tri-duoc-khong-51409.html"">tăng sắc tố da</a> bất thường.","<p style=""text-align:justify;"">Ducray Melascreen Eclat Light Cream SPF 15&nbsp;làm giảm hiện tượng tăng sắc tố da và&nbsp;đốm nâu trên da, phục hồi làn da trắng sáng. Tích hợp chỉ số chống nắng SPF 15 bảo vệ da khỏi tác động của ánh nắng và ngăn ngừa tích tự sắc tố trên da.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/2619_kem_duong_sang_da_ducray_melascreen_eclat_light_4523_59a9_large_ae53676654.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/2619_kem_duong_sang_da_ducray_melascreen_eclat_light_1994_59a9_large_123d6778ba.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-sang-da-ducray-melascreen-eclat-light-949.html
2459,Kem chống nắng Ducray Melascreen UV Light Cream SPF50+ giảm đốm nâu và lão hóa da (40ml),Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"<a href=""https://nhathuoclongchau.com.vn/duoc-my-pham/chong-nang-toan-than"">Kem chống nắng toàn thân</a> giảm đốm nâu Ducray Melascreen UV Light Cream UVA SPF 50+ giúp da giảm độ nhạy cảm với ánh nắng. Bảo vệ da tối ưu, ngăn chặn tuyệt đối tác hại của tia UVA/UVB và làm giảm đốm nâu, <a href=""https://nhathuoclongchau.com.vn/benh/lao-hoa-da-525.html"">lão hóa</a> do tác hại của ánh sáng gây ra.","<p>Kem chống nắng Ducray Melascreen UV Light Cream UVA SPF 50+&nbsp;giúp da giảm độ nhạy cảm với ánh nắng. Bảo vệ da tối ưu, ngăn chặn tuyệt đối tác hại của tia UVA/UVB và&nbsp;làm giảm đốm nâu, lão hóa do tác hại của ánh sáng gây ra.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_2909_5caf_large_706c0e9d5f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_4686_5b83_large_b87b7dcb3a.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_1673_5b83_large_a019a8da42.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_3142_5b83_large_1e88887a88.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_1956_5b83_large_b55f0c84ce.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002620_kem_chong_nang_ducray_melascreen_spf50_3323_5b83_large_ce40d81b22.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-ducray-melascreen-spf50-950.html
2460,"Dầu gội Ducray Argeal Shampoo dạng kem giúp tóc hết nhờn, hết bết dính và xẹp tóc (200ml)",Dầu gội dầu xả,Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dầu gội dầu xả,"Dầu gội Ducray Argeal&nbsp;&nbsp;hấp thu bã nhờn và cân bằng sự sản xuất bã nhờn của da đầu, ngăn chúng tích tụ lên tóc.&nbsp;Giúp tóc hết nhờn, hết&nbsp;bết dính và xẹp tóc.&nbsp;Mái tóc của bạn sẽ luôn sạch thoáng và nhẹ tênh,&nbsp;trở nên mềm mại hơn.","<p>Dầu gội Ducray Argeal&nbsp;&nbsp;hấp thu bã nhờn và cân bằng sự sản xuất bã nhờn của da đầu, ngăn chúng tích tụ lên tóc.&nbsp;Giúp tóc hết nhờn, hết&nbsp;bết dính và xẹp tóc.&nbsp;Mái tóc của bạn sẽ luôn sạch thoáng và nhẹ tênh,&nbsp;trở nên mềm mại hơn.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010581_ducray_argeal_shampoo_200ml_dau_goi_dang_kem_cho_da_dau_nhon_2777_6365_large_fcc08c04c3.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010581_ducray_argeal_shampoo_200ml_dau_goi_dang_kem_cho_da_dau_nhon_7514_6365_large_88841fecdb.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/ducray-argeal-shampoo-200ml-dau-goi-dang-kem-cho-da-dau-nhon-953.html
2461,Kem ISIS Pharma Bodytone Reveal giúp dưỡng trắng da toàn thân (100ml),"Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể","Isis Pharma Bodytone Reveal dưỡng trắng da toàn thân. Chăm sóc những vùng da dày và sẫm màu: nếp đầu gối, khuỷu tay, vùng nách…","<p>Isis Pharma Bodytone Reveal dưỡng trắng da toàn thân. Chăm sóc những vùng da dày và sẫm màu: nếp đầu gối, khuỷu tay, vùng nách…</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_5111_5c87_large_da6f6d72cf.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_1359_5b34_large_34bee946fe.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_5698_5b34_large_c6e9b0f3c5.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_1847_5b34_large_14875bc2a5.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/smalls/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_3949_5b34_large_2ef4ecd668.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00011290_kem_duong_trang_da_toan_than_isis_bodytone_reveal_7367_5b34_large_82f88c0ba5.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-trang-da-toan-than-isis-bodytone-reveal-966.html
2462,"Dầu gội Isis Pharma Ilcapil Kr Shampoo hỗ trợ giảm gàu, giảm nhờn, rụng tóc (150ml)",Dầu gội dầu xả,Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dầu gội dầu xả,"Dầu gội Isis Pharma Ilcapil KR Shampoo giúp giảm gàu, giảm nhờn, dưỡng tóc.","<p>Dầu gội Isis Pharma Ilcapil KR Shampoo giúp giảm gàu, giảm nhờn, dưỡng tóc.<br>
&nbsp;</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00003988_dau_goi_duong_toc_tri_gau_ilcapil_kr_8804_5cb0_large_caddecf67b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00003988_dau_goi_duong_toc_tri_gau_ilcapil_kr_2879_5cb0_large_fa8398a4c1.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00003988_dau_goi_duong_toc_tri_gau_ilcapil_kr_8648_5cb0_large_8b546f7071.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00003988_dau_goi_duong_toc_tri_gau_ilcapil_kr_8694_5cb0_large_9b1c976a07.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/isis-ilcapil-kr-shampoo-150ml-dau-goi-tri-gau-969.html
2463,Tinh chất Uriage Eau Themale Dépiderm làm mờ và giảm kích thước của các đốm nâu trên da (30ml),"Kem trị nám, tàn nhang, đốm nâu","Dược mỹ phẩm>>Giải pháp làn da>>Kem trị nám, tàn nhang, đốm nâu","Uriage Dépiderm Anti-Brown Spot Fluid SPF 15 làm mờ và giảm kích thước của các đốm nâu trên da mặt. Đồng thời, tích hợp màng lọc chống nắng SPF 15 chống lại các tia UV và ô nhiễm gây hại cho da, ngăn ngừa sự xuất hiện của các đốm nâu mới.","<p>Uriage Dépiderm Anti-Brown Spot Fluid SPF 15 làm mờ và giảm kích thước của các đốm nâu trên da. Đồng thời, tích hợp màng lọc chống nắng SPF15 chống lại các tia UV và ô nhiễm gây hại cho da,&nbsp;ngăn ngừa sự xuất hiện của các đốm nâu mới. Sản phẩm cung cấp độ ẩm cần thiết nuôi dưỡng làn da luôn căng mịn, loại bỏ lớp da chết trên bề mặt giúp thúc đẩy sự hình thành tế bào mới, mang lại làn da mịn màng, đều màu và tràn đầy sức sống.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/12420_sua_ngan_ngua_va_giam_cac_dom_nau_uriage_spf15_1351_59a9_large_a78366044f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/12420_sua_ngan_ngua_va_giam_cac_dom_nau_uriage_spf15_4682_59a9_large_4580d3fa7c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/12420_sua_ngan_ngua_va_giam_cac_dom_nau_uriage_spf15_8781_59a9_large_e5d2cad24e.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-ngan-ngua-va-giam-cac-dom-nau-uriage-spf15-973.html
2464,"Kem ISIS Pharma Unitone 4 Reveal sáng da, giảm nám, giảm vết thâm sau viêm (30ml)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt," Isispharma Unitone 4 Reveal giúp làm trắng sáng da, giảm <a href=""https://nhathuoclongchau.com.vn/benh/sam-da-702.html"">sạm</a> nám, giảm vết thâm sau viêm.","<p style=""text-align:justify;"">Isispharma Unitone 4 Reveal&nbsp;giúp làm trắng sáng da, giảm sạm nám, giảm vết thâm sau viêm.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010284_kem_tri_nam_isis_pharma_unitone_4_reveal_30ml_9377_5c87_large_2383950cab.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010284_kem_tri_nam_isis_pharma_unitone_4_reveal_30ml_1651_5c87_large_f2f486b96d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010284_kem_tri_nam_isis_pharma_unitone_4_reveal_30ml_4026_5c87_large_4eef81709b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00010284_kem_tri_nam_isis_pharma_unitone_4_reveal_30ml_1686_5c87_large_18af5c7a72.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-tri-nam-isis-pharma-unitone-4-reveal-30ml-989.html
2465,"Tinh chất SVR Liftiane Serum chống oxy hóa, làm mờ nếp nhăn và tái tạo độ săn chắc cho da (30ml)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,"SVR Liftiane Serum hỗ trợ chống oxy hóa, giúp làm mờ nếp nhăn và tái tạo độ săn chắc cho da.","<p>SVR Liftiane Serum hỗ trợ chống oxy hóa,&nbsp;giúp làm mờ nếp nhăn và&nbsp;tái tạo độ săn chắc cho da.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016427_svr_liftiane_serum_30ml_9108_5c95_large_4bdee41fcb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016427_svr_liftiane_serum_30ml_6643_5c95_large_7da5963ed6.png***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016427_svr_liftiane_serum_30ml_1158_5c95_large_d5ca06b53a.png,https://nhathuoclongchau.com.vn/duoc-my-pham/svr-liftiane-serum-30ml-14274.html
2466,Gel rửa mặt SVR Physiopure Gelee Moussante cho da nhạy cảm (200ml),"Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",Rửa và làm sạch trong khi giữ vững sự cân bằng của làn da nhạy cảm.,Pháp,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016426_svr_physiopure_gelee_moussante_200ml_9811_5c95_large_f663cd83ea.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016426_svr_physiopure_gelee_moussante_200ml_8566_5c95_large_481ba751c5.png,https://nhathuoclongchau.com.vn/duoc-my-pham/svr-physiopure-gelee-moussante-200ml-14275.html
2467,Sữa tắm T3 Acne Body Wash ngăn ngừa mụn (200ml),"Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông","Sữa tắm T3 Acne Body Wash 200ml giúp làm sạch da, ngăn ngừa mụn, cho bạn làn da mịn màng, sạch thoáng.","<p>Sữa tắm T3 Acne Body Wash giúp làm sạch da, ngăn ngừa mụn, cho bạn làn da mịn màng, sạch thoáng.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016407_t3_acne_body_wash_200ml_6066_5bd8_large_309f47a7b6.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016407_t3_acne_body_wash_200ml_1629736025_604954a829.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016407_t3_acne_body_wash_200ml_2264_5bd8_large_e886b7d6c4.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/t3-acne-body-wash-200ml-14294.html
