product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
734,"Siro Fitobimbi Broncamil hỗ trợ làm mát họng, dịu họng, thông thoáng đường hô hấp (200ml)","Hô hấp, ho, xoang","Thực phẩm chức năng>>Hỗ trợ điều trị>>Hô hấp, ho, xoang","Siro thảo dược Fitobimbi Broncamil hỗ trợ làm mát họng, dịu họng, thông thoáng đường hô hấp.***Hỗ trợ giảm ho trong trường hợp ho có đờm, ho do nhiễm lạnh, ho do viêm họng, viêm phế quản.",Chai,"Siro thảo dược Fitobimbi Broncamil hỗ trợ làm mát họng, dịu họng, thông thoáng đường hô hấp. Hỗ trợ giảm ho trong trường hợp ho có đờm, ho do nhiễm lạnh, ho do viêm họng, viêm phế quản.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00030914_fitobimbi_broncamil_200ml_6277_6125_large_af2876f8f5.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/fitobimbi-broncamil-200ml-31071.html
735,Men vi sinh BioGaia Protectis Baby Drops Vitamin D3 bổ sung lợi khuẩn cho đường tiêu hóa và vitamin D (5ml),Vi sinh - Probiotic,Thực phẩm chức năng>>Hỗ trợ tiêu hóa>>Vi sinh - Probiotic," bổ sung vi khuẩn có lợi cho đường tiêu hóa và vitamin D3 giúp hỗ trợ cải thiện hệ vi sinh đường ruột, giúp tăng cường tiêu hóa, giảm rối loạn tiêu hóa do loạn khuẩn đường ruột.",Hộp 1 Lọ x 5ml," bổ sung vi khuẩn có lợi cho đường tiêu hóa và vitamin D3 giúp hỗ trợ cải thiện hệ vi sinh đường ruột, giúp tăng cường tiêu hóa, giảm rối loạn tiêu hóa do loạn khuẩn đường ruột.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_7147_62c4_large_7e467eb40b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_1657077235_32427f5e99.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_1118_62c4_large_9602cc4a4d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_2283_62c4_large_da2f2e2b2a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_8818_62c4_large_75f798b32c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_7888_62c4_large_c24d18dc63.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_6326_62c4_large_e8029b19ef.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031022_men_vi_sinh_biogaia_protectis_vitamin_d3_5ml_7531_62c4_large_53f2c74978.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/men-vi-sinh-biogaia-protectis-vitamin-d3-5ml-31143.html
736,"Viên uống Kendai Fucoidan Super Plus Sumioka hỗ trợ làm giảm nguy cơ u bướu, bảo vệ gan (60 viên)","Tăng sức đề kháng, miễn dịch","Thực phẩm chức năng>>Cải thiện tăng cường chức năng>>Tăng sức đề kháng, miễn dịch",Kendai Fucoidan Super Plus hỗ trợ làm giảm nguy cơ u bướu.***Bảo vệ gan.***Hỗ trợ hạn chế quá trình oxy hóa.***Giúp tăng cường sức đề kháng.***Tăng cường miễn dịch.,Hộp 60 Viên," hỗ trợ làm giảm nguy cơ u bướu, bảo vệ gan, hỗ trợ hạn chế quá trình oxy hóa, giúp tăng cường sức đề kháng, tăng cường miễn dịch.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_7644_6384_large_cb6ce7e415.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_1669604678_99a241476e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_1742_6384_large_281cf8631b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_2364_6384_large_554fff5eba.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_2976_6384_large_646637b3f6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_3526_6384_large_54a251301d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_9491_6384_large_e2f16b316e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_4589_6384_large_dfabc00315.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_6056_6384_large_819313fda5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_4204_6384_large_70532b512e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_7141_6384_large_3932bf79c0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031018_kendai_fucoidan_super_plus_sumioka_60v_5426_6384_large_15e764b219.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/kendai-fucoidan-super-plus-sumioka-60v-31167.html
737,Viên uống Tottri Traphaco hỗ trợ làm co các búi trĩ (3 vỉ x 10 viên),Hỗ trợ điều trị trĩ,Thực phẩm chức năng>>Hỗ trợ điều trị>>Hỗ trợ điều trị trĩ,"Tottri hỗ trợ làm co các búi trĩ, bền vững thành mạch.***Hỗ trợ làm giảm triệu chứng trĩ nội, trĩ ngoại như: Đau rát, ngứa vùng hậu môn, chảy máu khi đi đại tiện.***Hỗ trợ giảm trĩ tái phát.",Hộp 3 Vỉ x 10 Viên,"Tottri hỗ trợ làm co các búi trĩ, bền vững thành mạch. Hỗ trợ làm giảm triệu chứng trĩ nội, trĩ ngoại như: Đau rát, ngứa vùng hậu môn, chảy máu khi đi đại tiện. Hỗ trợ giảm trĩ tái phát.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07518_7301ed02ef.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07519_4d8d79aac5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07520_a4d1aefafe.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07521_e0842921de.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07522_e1f7e10f3c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07524_392d4c76c4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07523_0360ac791a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07525_11885643a5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07526_5285b17043.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/tottri_1_4846798332.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/tottri_2_b96a4b19a2.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/tottri-traphaco-3x10-31313.html
738,"Viên nén Vương Niệu Đan Thái Minh hỗ trợ giảm tình trạng tiểu đêm, tiểu nhiều lần, tiểu gấp (20 viên)","Thận, tiền liệt tuyến","Thực phẩm chức năng>>Hỗ trợ điều trị>>Thận, tiền liệt tuyến"," hỗ trợ làm giảm kích thích bàng quang.***Hỗ trợ giảm tình trạng tiểu đêm, tiểu nhiều lần, tiểu són, tiểu gấp, tiểu không tự chủ.",Hộp 2 Vỉ x 10 Viên, hỗ trợ làm giảm kích thích bàng quang. Hỗ trợ giảm ,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_9723_61b4_large_c213138d03.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_1717_61b4_large_1700ceec4a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_8041_61b4_large_fc33ed3372.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_4434_61b4_large_1a3593c44c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_6280_61b4_large_79c056535b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031197_vuong_nieu_dan_2x10_2726_61b4_large_a879b4cd5d.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vuong-nieu-dan-2x10-31350.html
739,"Sữa Nghệ Tumeric Gold Dr. Celine giảm đau dạ dày - tá tràng, chống oxy hóa, thải độc đẹp da (400g)",Sữa,Thực phẩm chức năng>>Dinh dưỡng>>Sữa,"Sữa Nghệ Tumeric Gold Dr. Celine hỗ trợ giảm các tác nhân gây đau dạ dày, tá tràng nhanh liền vết thương dạ dày, tá tràng (kể cả các vết thương cho bệnh nhân sau phẫu thuật, phụ nữ sau khi sinh).***Giúp chống oxy hóa, thải độc làm đẹp da, giúp da nhanh liền sẹo, tái tạo da.***Bổ sung dưỡng chất và năng lượng cần thiết cho bệnh nhân và những người cần tăng sức khỏe.***Hỗ trợ giảm cân, dùng tốt cho người ăn kiêng, người tiểu đường, ",Hộp,"Sữa Nghệ Tumeric Gold Dr. Celine hỗ trợ giảm các tác nhân gây đau dạ dày, tá tràng nhanh liền vết thương dạ dày, tá tràng (kể cả các vết thương cho bệnh nhân sau phẫu thuật, phụ nữ sau khi sinh). Giúp chống oxy hóa, thải độc làm đẹp da, giúp da nhanh liền sẹo, tái tạo da. Bổ sung dưỡng chất và năng lượng cần thiết cho bệnh nhân và những người cần tăng sức khỏe. ",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/dr_celine_f0338a6d73.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/sua-nghe-tumeric-gold-dr-celine-400g-31374.html
740,"Dung dịch Imiale CHR Hansen A/S bổ sung lợi khuẩn, hỗ trợ cải thiện hệ vi sinh đường ruột (8g)",Hỗ trợ tiêu hóa,Thực phẩm chức năng>>Hỗ trợ tiêu hóa,"Imiale giúp bổ sung lợi khuẩn, hỗ trợ cải thiện hệ vi sinh đường ruột, giúp tăng cường tiêu hóa.***Hỗ trợ giảm nguy cơ rối loạn tiêu hóa do loạn khuẩn đường ruột.",Hộp 1 Lọ x 8g," giúp bổ sung lợi khuẩn, hỗ trợ cải thiện hệ vi sinh đường ruột, giúp tăng cường tiêu hóa. Hỗ trợ giảm nguy cơ rối loạn tiêu hóa do loạn khuẩn đường ruột.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_9530_6412_large_08a5bdd9ab.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_1678931464_73bf595ce8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_7750_6412_large_783a5de6aa.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_5581_6412_large_16b9f33266.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_6850_6412_large_40440ac47e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_9557_6412_large_250090db86.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_4055_6412_large_700a5ef5c5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_4213_6412_large_062ed2a1fb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031177_imiale_8g_8390_6412_large_f44ef09d7a.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/imiale-8g-31378.html
741,"Bột pha uống Oresolac 3B vị cam - bù nước và điện giải, bổ sung các vitamin (40 gói x 4,1g)",Vitamin tổng hợp,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất>>Vitamin tổng hợp,"Oresolac - 3B giúp bù nước và điện giải, hỗ trợ bổ sung các vitamin.",Hộp 40 Gói,"Oresolac - 3B giúp bù nước và điện giải, hỗ trợ bổ sung các vitamin.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/oresolac_e73cafce6b.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/oresol-cam-a-chau-40-goi-x-41g-31380.html
742,Viên uống 5-MTHF Robinson Pharma hỗ trợ cho phụ nữ bị rối loạn chuyển hóa acid folic (3 vỉ x 10 viên),Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"5-MTHF bổ sung 5-Methyltetrahydrofolate và Multivitamins, hỗ trợ cho phụ nữ bị ",Hộp 3 Vỉ x 10 Viên,"5-MTHF bổ sung 5-Methyltetrahydrofolate và Multivitamins, hỗ trợ cho phụ nữ bị rối loạn chuyển hóa acid folic gây ảnh hưởng đến khả năng sinh sản.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07813_206141b2e1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07816_5a362ddced.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07814_952ef17381.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07815_5734af5686.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07817_fdd8699186.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07818_2b275714e6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07819_5cfea32227.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07820_4983fb2e88.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07821_ce7c2ca0b6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/5_mthf_30_1_002a16aec8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/5_mthf_30_2_3ef7c0981b.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/5-mthf-polypharma-hop-30-vien-31655.html
743,"Viên nén Vương Niệu Đan Thái Minh hỗ trợ giảm tình trạng tiểu đêm, tiểu nhiều lần, tiểu gấp (80 viên)","Thận, tiền liệt tuyến","Thực phẩm chức năng>>Hỗ trợ điều trị>>Thận, tiền liệt tuyến"," hỗ trợ giảm kích thích bàng quang, giúp cải thiện tình trạng tiểu đêm, tiểu nhiều lần, tiều gấp, tiểu són, tiểu không tự chủ.",Hộp 80 Viên," hỗ trợ giảm kích thích bàng quang, giúp cải thiện tình trạng tiểu đêm, tiểu nhiều lần, tiều gấp, tiểu són, tiểu không tự chủ.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_5043_61b4_large_be0f4165f9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_6840_61b4_large_ccc47b0532.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_9887_61b4_large_0f49836e5c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_2418_61b4_large_876ccb55ca.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_6201_61b4_large_d3eaf6a25a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_3387_61b4_large_3374c2f035.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031528_vuong_nieu_dan_80v_1989_61b4_large_63d2d4f853.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vuong-nieu-dan-80v-31664.html
744,"Siro Ong Vàng tăng hỗ trợ tăng sức đề kháng, tăng miễn dịch (30 gói x 5ml)","Tăng sức đề kháng, miễn dịch","Thực phẩm chức năng>>Cải thiện tăng cường chức năng>>Tăng sức đề kháng, miễn dịch",Siro tăng cường đề kháng Ong Vàng giúp nâng cao sức đề kháng.***Bổ sung lượng vitamin C còn thiếu cho cơ thể.,Hộp 30 Gói x 5ml,Siro tăng cường đề kháng Ong Vàng giúp nâng cao sức đề kháng. Bổ sung lượng vitamin C còn thiếu cho cơ thể.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031550_siro_tang_suc_de_khang_ong_vang_herbal_30_goi_x_5ml_5574_6215_large_3884cca4b1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031550_siro_tang_suc_de_khang_ong_vang_herbal_30_goi_x_5ml_1645588397_564fb5991d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031550_siro_tang_suc_de_khang_ong_vang_herbal_30_goi_x_5ml_6295_6215_large_8ae250412a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031550_siro_tang_suc_de_khang_ong_vang_herbal_30_goi_x_5ml_2950_6215_large_5d552e62fd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00031550_siro_tang_suc_de_khang_ong_vang_herbal_30_goi_x_5ml_1424_6215_large_865286a29e.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/siro-tang-suc-de-khang-ong-vang-herbal-30-goi-x-5ml-31685.html
745,"Bột pha uống Cerebio Ecologic Barrier bổ sung lợi khuẩn cho đường ruột, giảm triệu chứng rối loạn tiêu hóa (30 gói x 2g)",Hỗ trợ tiêu hóa,Thực phẩm chức năng>>Hỗ trợ tiêu hóa,"Cerebio giúp cải thiện triệu chứng lo âu, ***Giúp bổ sung lợi khuẩn cho đường ruột, hỗ trợ giảm triệu chứng ",Hộp 30 Gói,"Cerebio giúp cải thiện triệu chứng lo âu, trầm cảm đối với người bị rối loạn tiêu hóa dai dẳng. Giúp bổ sung lợi khuẩn cho đường ruột, hỗ trợ giảm triệu chứng rối loạn tiêu hóa do loạn khuẩn.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/cerebio_2d15a02b2f.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/cerebio-dong-do-hop-30-goi-31697.html
746,"Viên uống Suvéal Grossesse Fer Densmore bổ sung Omega 3, DHA, Vitamin, khoáng chất (2 vỉ x 15 viên)",Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"Suvéal Grossesse Fer bổ sung omega-3, DHA, ",Hộp 2 Vỉ x 15 Viên,"Suvéal Grossesse Fer bổ sung omega-3, DHA, acid folic, sắt, các vitamin khác và các khoáng chất cần thiết cho phụ nữ giai đoạn trước mang thai, trong khi mang thai và phụ nữ sau khi sinh, cho con bú.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07417_200f615f38.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07422_fb4de89bdf.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07418_f254e499c1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07419_17524be975.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07420_f6db9b3764.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07421_4bb23a1511.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07423_d1282d08b4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07424_e05c58bd09.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07425_2a6fbcf509.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/suveal_grossesse_fer_1_4a3ce16636.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/suveal_grossesse_fer_2_3cf3717131.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/suveal-grossesse-fer-2-x15.html
